year,category,sequence,shortname,circuit_name,rider,rider_name,team_name,bike_name,position,points,number,country,speed,time
2017,MotoGP,1,QAT,Losail,2464,"Petrucci, Danilo",OCTO Pramac Racing,Ducati,-1,0,9,IT,164.2,6 Laps
2017,MotoGP,1,QAT,Losail,2158,"Iannone, Andrea",Team SUZUKI ECSTAR,Suzuki,-1,0,29,IT,164.9,10 Laps
2017,MotoGP,1,QAT,Losail,2059,"Bautista, Alvaro",Pull&Bear Aspar Team,Ducati,-1,0,19,ES,164.1,13 Laps
2017,MotoGP,1,QAT,Losail,2330,"Zarco, Johann",Monster Yamaha Tech 3,Yamaha,-1,0,5,FR,164.9,14 Laps
2017,MotoGP,1,QAT,Losail,2425,"Crutchlow, Cal",LCR Honda,Honda,-1,0,35,GB,147.5,16 Laps
2017,MotoGP,2,ARG,Río Hondo,2428,"Viñales, Maverick",Movistar Yamaha MotoGP,Yamaha,1,25,25,ES,172.6,41'45.060
2017,MotoGP,2,ARG,Río Hondo,1762,"Rossi, Valentino",Movistar Yamaha MotoGP,Yamaha,2,20,46,IT,172.4,+2.915
2017,MotoGP,2,ARG,Río Hondo,2425,"Crutchlow, Cal",LCR Honda,Honda,3,16,35,GB,172.4,+3.754
2017,MotoGP,2,ARG,Río Hondo,2059,"Bautista, Alvaro",Pull&Bear Aspar Team,Ducati,4,13,19,ES,172.2,+6.523
2017,MotoGP,2,ARG,Río Hondo,2330,"Zarco, Johann",Monster Yamaha Tech 3,Yamaha,5,11,5,FR,171.6,+15.504
2017,MotoGP,2,ARG,Río Hondo,2315,"Folger, Jonas",Monster Yamaha Tech 3,Yamaha,6,10,94,DE,171.4,+18.241
2017,MotoGP,2,ARG,Río Hondo,2464,"Petrucci, Danilo",OCTO Pramac Racing,Ducati,7,9,9,IT,171.2,+20.046
2017,MotoGP,2,ARG,Río Hondo,2288,"Redding, Scott",OCTO Pramac Racing,Ducati,8,8,45,GB,170.9,+25.480
2017,MotoGP,2,ARG,Río Hondo,2445,"Miller, Jack","EG 0,0 Marc VDS",Honda,9,7,43,AU,170.9,+25.665
2017,MotoGP,2,ARG,Río Hondo,2160,"Abraham, Karel",Pull&Bear Aspar Team,Ducati,10,6,17,CZ,170.8,+26.403
2017,MotoGP,2,ARG,Río Hondo,2562,"Baz, Loris",Reale Avintia Racing,Ducati,11,5,76,FR,170.8,+26.952
2017,MotoGP,2,ARG,Río Hondo,2202,"Rabat, Tito","EG 0,0 Marc VDS",Honda,12,4,53,ES,169.8,+41.875
2017,MotoGP,2,ARG,Río Hondo,2052,"Barbera, Hector",Reale Avintia Racing,Ducati,13,3,8,ES,169.7,+42.770
2017,MotoGP,2,ARG,Río Hondo,2218,"Espargaro, Pol",Red Bull KTM Factory Racing,KTM,14,2,44,ES,169.7,+43.085
2017,MotoGP,2,ARG,Río Hondo,2206,"Smith, Bradley",Red Bull KTM Factory Racing,KTM,15,1,38,GB,169.7,+43.452
2017,MotoGP,2,ARG,Río Hondo,2158,"Iannone, Andrea",Team SUZUKI ECSTAR,Suzuki,16,0,29,IT,169.5,+46.219
2017,MotoGP,2,ARG,Río Hondo,2055,"Dovizioso, Andrea",Ducati Team,Ducati,-1,0,4,IT,171.6,11 Laps
2017,MotoGP,2,ARG,Río Hondo,2152,"Espargaro, Aleix",Aprilia Racing Team Gresini,Aprilia,-1,0,41,ES,171.5,11 Laps
2017,MotoGP,2,ARG,Río Hondo,2015,"Pedrosa, Dani",Repsol Honda Team,Honda,-1,0,26,ES,171.8,12 Laps
2017,MotoGP,2,ARG,Río Hondo,2532,"Lowes, Sam",Aprilia Racing Team Gresini,Aprilia,-1,0,22,GB,168.1,14 Laps
2017,MotoGP,2,ARG,Río Hondo,2471,"Rins, Alex",Team SUZUKI ECSTAR,Suzuki,-1,0,42,ES,164.8,14 Laps
2017,MotoGP,2,ARG,Río Hondo,2293,"Marquez, Marc",Repsol Honda Team,Honda,-1,0,93,ES,171.8,22 Laps
2017,MotoGP,2,ARG,Río Hondo,2058,"Lorenzo, Jorge",Ducati Team,Ducati,-1,0,99,ES,,0 Lap
2017,MotoGP,3,AME,Texas,2293,"Marquez, Marc",Repsol Honda Team,Honda,1,25,93,ES,157.9,43'58.770
2017,MotoGP,3,AME,Texas,1762,"Rossi, Valentino",Movistar Yamaha MotoGP,Yamaha,2,20,46,IT,157.7,+3.069
2017,MotoGP,3,AME,Texas,2015,"Pedrosa, Dani",Repsol Honda Team,Honda,3,16,26,ES,157.6,+5.112
2017,MotoGP,3,AME,Texas,2425,"Crutchlow, Cal",LCR Honda,Honda,4,13,35,GB,157.4,+7.638
2017,MotoGP,3,AME,Texas,2330,"Zarco, Johann",Monster Yamaha Tech 3,Yamaha,5,11,5,FR,157.4,+7.957
2017,MotoGP,3,AME,Texas,2055,"Dovizioso, Andrea",Ducati Team,Ducati,6,10,4,IT,157.1,+14.058
2017,MotoGP,3,AME,Texas,2158,"Iannone, Andrea",Team SUZUKI ECSTAR,Suzuki,7,9,29,IT,157.0,+15.491
2017,MotoGP,3,AME,Texas,2464,"Petrucci, Danilo",OCTO Pramac Racing,Ducati,8,8,9,IT,156.9,+16.772
2017,MotoGP,3,AME,Texas,2058,"Lorenzo, Jorge",Ducati Team,Ducati,9,7,99,ES,156.8,+17.979
2017,MotoGP,3,AME,Texas,2445,"Miller, Jack","EG 0,0 Marc VDS",Honda,10,6,43,AU,156.8,+18.494
2017,MotoGP,3,AME,Texas,2315,"Folger, Jonas",Monster Yamaha Tech 3,Yamaha,11,5,94,DE,156.8,+18.903
2017,MotoGP,3,AME,Texas,2288,"Redding, Scott",OCTO Pramac Racing,Ducati,12,4,45,GB,156.2,+28.735
2017,MotoGP,3,AME,Texas,2202,"Rabat, Tito","EG 0,0 Marc VDS",Honda,13,3,53,ES,156.1,+30.041
2017,MotoGP,3,AME,Texas,2052,"Barbera, Hector",Reale Avintia Racing,Ducati,14,2,8,ES,156.0,+31.364
2017,MotoGP,3,AME,Texas,2059,"Bautista, Alvaro",Pull&Bear Aspar Team,Ducati,15,1,19,ES,154.0,+1'06.547
2017,MotoGP,3,AME,Texas,2206,"Smith, Bradley",Red Bull KTM Factory Racing,KTM,16,0,38,GB,153.1,+1'22.090
2017,MotoGP,3,AME,Texas,2152,"Espargaro, Aleix",Aprilia Racing Team Gresini,Aprilia,17,0,41,ES,137.4,2 Laps
2017,MotoGP,3,AME,Texas,2532,"Lowes, Sam",Aprilia Racing Team Gresini,Aprilia,-1,0,22,GB,153.9,10 Laps
2017,MotoGP,3,AME,Texas,2218,"Espargaro, Pol",Red Bull KTM Factory Racing,KTM,-1,0,44,ES,150.1,12 Laps
2017,MotoGP,3,AME,Texas,2562,"Baz, Loris",Reale Avintia Racing,Ducati,-1,0,76,FR,155.8,13 Laps
2017,MotoGP,3,AME,Texas,2428,"Viñales, Maverick",Movistar Yamaha MotoGP,Yamaha,-1,0,25,ES,155.7,20 Laps
2017,MotoGP,3,AME,Texas,2160,"Abraham, Karel",Pull&Bear Aspar Team,Ducati,-1,0,17,CZ,150.6,20 Laps
2017,MotoGP,4,SPA,Jerez,2015,"Pedrosa, Dani",Repsol Honda Team,Honda,1,25,26,ES,157.6,45'26.827
2017,MotoGP,4,SPA,Jerez,2293,"Marquez, Marc",Repsol Honda Team,Honda,2,20,93,ES,157.3,+6.136
2017,MotoGP,4,SPA,Jerez,2058,"Lorenzo, Jorge",Ducati Team,Ducati,3,16,99,ES,156.8,+14.767
2017,MotoGP,4,SPA,Jerez,2330,"Zarco, Johann",Monster Yamaha Tech 3,Yamaha,4,13,5,FR,156.6,+17.601
2017,MotoGP,4,SPA,Jerez,2055,"Dovizioso, Andrea",Ducati Team,Ducati,5,11,4,IT,156.3,+22.913
2017,MotoGP,4,SPA,Jerez,2428,"Viñales, Maverick",Movistar Yamaha MotoGP,Yamaha,6,10,25,ES,156.2,+24.556
2017,MotoGP,4,SPA,Jerez,2464,"Petrucci, Danilo",OCTO Pramac Racing,Ducati,7,9,9,IT,156.2,+24.959
2017,MotoGP,4,SPA,Jerez,2315,"Folger, Jonas",Monster Yamaha Tech 3,Yamaha,8,8,94,DE,156.0,+27.721
2017,MotoGP,4,SPA,Jerez,2152,"Espargaro, Aleix",Aprilia Racing Team Gresini,Aprilia,9,7,41,ES,155.8,+31.233
2017,MotoGP,4,SPA,Jerez,1762,"Rossi, Valentino",Movistar Yamaha MotoGP,Yamaha,10,6,46,IT,155.4,+38.682
2017,MotoGP,4,SPA,Jerez,2288,"Redding, Scott",OCTO Pramac Racing,Ducati,11,5,45,GB,155.3,+40.979
2017,MotoGP,4,SPA,Jerez,2052,"Barbera, Hector",Reale Avintia Racing,Ducati,12,4,8,ES,155.2,+43.199
2017,MotoGP,4,SPA,Jerez,2562,"Baz, Loris",Reale Avintia Racing,Ducati,13,3,76,FR,155.2,+43.211
2017,MotoGP,4,SPA,Jerez,2206,"Smith, Bradley",Red Bull KTM Factory Racing,KTM,14,2,38,GB,154.9,+47.964
2017,MotoGP,4,SPA,Jerez,2160,"Abraham, Karel",Pull&Bear Aspar Team,Ducati,15,1,17,CZ,154.7,+51.279
2017,MotoGP,4,SPA,Jerez,2532,"Lowes, Sam",Aprilia Racing Team Gresini,Aprilia,16,0,22,GB,153.7,+1'08.885
2017,MotoGP,4,SPA,Jerez,2607,"Tsuda, Takuya",Team SUZUKI ECSTAR,Suzuki,17,0,12,JP,152.7,+1'27.450
2017,MotoGP,4,SPA,Jerez,2158,"Iannone, Andrea",Team SUZUKI ECSTAR,Suzuki,-1,0,29,IT,155.8,18 Laps
2017,MotoGP,4,SPA,Jerez,2202,"Rabat, Tito","EG 0,0 Marc VDS",Honda,-1,0,53,ES,154.9,18 Laps
2017,MotoGP,4,SPA,Jerez,2425,"Crutchlow, Cal",LCR Honda,Honda,-1,0,35,GB,156.2,22 Laps
2017,MotoGP,4,SPA,Jerez,2445,"Miller, Jack","EG 0,0 Marc VDS",Honda,-1,0,43,AU,155.1,22 Laps
2017,MotoGP,4,SPA,Jerez,2059,"Bautista, Alvaro",Pull&Bear Aspar Team,Ducati,-1,0,19,ES,155.1,22 Laps
2017,MotoGP,4,SPA,Jerez,2218,"Espargaro, Pol",Red Bull KTM Factory Racing,KTM,-1,0,44,ES,154.3,22 Laps
2017,MotoGP,5,FRA,Le Mans,2428,"Viñales, Maverick",Movistar Yamaha MotoGP,Yamaha,1,25,25,ES,161.6,43'29.793
2017,MotoGP,5,FRA,Le Mans,2330,"Zarco, Johann",Monster Yamaha Tech 3,Yamaha,2,20,5,FR,161.4,+3.134
2017,MotoGP,5,FRA,Le Mans,2015,"Pedrosa, Dani",Repsol Honda Team,Honda,3,16,26,ES,161.1,+7.717
2017,MotoGP,5,FRA,Le Mans,2055,"Dovizioso, Andrea",Ducati Team,Ducati,4,13,4,IT,160.9,+11.223
2017,MotoGP,5,FRA,Le Mans,2425,"Crutchlow, Cal",LCR Honda,Honda,5,11,35,GB,160.8,+13.519
2017,MotoGP,5,FRA,Le Mans,2058,"Lorenzo, Jorge",Ducati Team,Ducati,6,10,99,ES,160.1,+24.002
2017,MotoGP,5,FRA,Le Mans,2315,"Folger, Jonas",Monster Yamaha Tech 3,Yamaha,7,9,94,DE,160.0,+25.733
2017,MotoGP,5,FRA,Le Mans,2445,"Miller, Jack","EG 0,0 Marc VDS",Honda,8,8,43,AU,159.6,+32.603
2017,MotoGP,5,FRA,Le Mans,2562,"Baz, Loris",Reale Avintia Racing,Ducati,9,7,76,FR,158.8,+45.784
2017,MotoGP,5,FRA,Le Mans,2158,"Iannone, Andrea",Team SUZUKI ECSTAR,Suzuki,10,6,29,IT,158.7,+48.332
2017,MotoGP,5,FRA,Le Mans,2202,"Rabat, Tito","EG 0,0 Marc VDS",Honda,11,5,53,ES,158.5,+50.036
2017,MotoGP,5,FRA,Le Mans,2218,"Espargaro, Pol",Red Bull KTM Factory Racing,KTM,12,4,44,ES,158.4,+52.661
2017,MotoGP,5,FRA,Le Mans,2206,"Smith, Bradley",Red Bull KTM Factory Racing,KTM,13,3,38,GB,158.4,+53.179
2017,MotoGP,5,FRA,Le Mans,2532,"Lowes, Sam",Aprilia Racing Team Gresini,Aprilia,14,2,22,GB,158.2,+55.432
2017,MotoGP,5,FRA,Le Mans,1990,"Guintoli, Sylvain",Team SUZUKI ECSTAR,Suzuki,15,1,50,FR,157.6,+1'06.878
2017,MotoGP,5,FRA,Le Mans,1762,"Rossi, Valentino",Movistar Yamaha MotoGP,Yamaha,-1,0,46,IT,161.6,1 Lap
2017,MotoGP,5,FRA,Le Mans,2152,"Espargaro, Aleix",Aprilia Racing Team Gresini,Aprilia,-1,0,41,ES,159.8,5 Laps
2017,MotoGP,5,FRA,Le Mans,2293,"Marquez, Marc",Repsol Honda Team,Honda,-1,0,93,ES,160.9,11 Laps
2017,MotoGP,5,FRA,Le Mans,2464,"Petrucci, Danilo",OCTO Pramac Racing,Ducati,-1,0,9,IT,159.7,11 Laps
2017,MotoGP,5,FRA,Le Mans,2288,"Redding, Scott",OCTO Pramac Racing,Ducati,-1,0,45,GB,149.1,21 Laps
2017,MotoGP,5,FRA,Le Mans,2160,"Abraham, Karel",Pull&Bear Aspar Team,Ducati,-1,0,17,CZ,151.4,23 Laps
2017,MotoGP,5,FRA,Le Mans,2052,"Barbera, Hector",Reale Avintia Racing,Ducati,-1,0,8,ES,153.6,25 Laps
2017,MotoGP,5,FRA,Le Mans,2059,"Bautista, Alvaro",Pull&Bear Aspar Team,Ducati,-4,0,19,ES,,0 Lap
2017,MotoGP,6,ITA,Mugello,2055,"Dovizioso, Andrea",Ducati Team,Ducati,1,25,4,IT,174.2,41'32.126
2017,MotoGP,6,ITA,Mugello,2428,"Viñales, Maverick",Movistar Yamaha MotoGP,Yamaha,2,20,25,ES,174.1,+1.281
2017,MotoGP,6,ITA,Mugello,2464,"Petrucci, Danilo",OCTO Pramac Racing,Ducati,3,16,9,IT,174.1,+2.334
2017,MotoGP,6,ITA,Mugello,1762,"Rossi, Valentino",Movistar Yamaha MotoGP,Yamaha,4,13,46,IT,174.0,+3.685
2017,MotoGP,6,ITA,Mugello,2059,"Bautista, Alvaro",Pull&Bear Aspar Team,Ducati,5,11,19,ES,173.8,+5.802
2017,MotoGP,6,ITA,Mugello,2293,"Marquez, Marc",Repsol Honda Team,Honda,6,10,93,ES,173.8,+5.885
2017,MotoGP,6,ITA,Mugello,2330,"Zarco, Johann",Monster Yamaha Tech 3,Yamaha,7,9,5,FR,173.3,+13.205
2017,MotoGP,6,ITA,Mugello,2058,"Lorenzo, Jorge",Ducati Team,Ducati,8,8,99,ES,173.2,+14.393
2017,MotoGP,6,ITA,Mugello,2107,"Pirro, Michele",Ducati Team,Ducati,9,7,51,IT,173.2,+14.880
2017,MotoGP,6,ITA,Mugello,2158,"Iannone, Andrea",Team SUZUKI ECSTAR,Suzuki,10,6,29,IT,173.1,+15.502
2017,MotoGP,6,ITA,Mugello,2202,"Rabat, Tito","EG 0,0 Marc VDS",Honda,11,5,53,ES,172.7,+22.004
2017,MotoGP,6,ITA,Mugello,2288,"Redding, Scott",OCTO Pramac Racing,Ducati,12,4,45,GB,172.5,+24.952
2017,MotoGP,6,ITA,Mugello,2315,"Folger, Jonas",Monster Yamaha Tech 3,Yamaha,13,3,94,DE,172.3,+28.160
2017,MotoGP,6,ITA,Mugello,2052,"Barbera, Hector",Reale Avintia Racing,Ducati,14,2,8,ES,172.1,+30.676
2017,MotoGP,6,ITA,Mugello,2445,"Miller, Jack","EG 0,0 Marc VDS",Honda,15,1,43,AU,172.1,+30.779
2017,MotoGP,6,ITA,Mugello,2160,"Abraham, Karel",Pull&Bear Aspar Team,Ducati,16,0,17,CZ,171.3,+42.306
2017,MotoGP,6,ITA,Mugello,1990,"Guintoli, Sylvain",Team SUZUKI ECSTAR,Suzuki,17,0,50,FR,171.0,+46.294
2017,MotoGP,6,ITA,Mugello,2562,"Baz, Loris",Reale Avintia Racing,Ducati,18,0,76,FR,170.7,+50.731
2017,MotoGP,6,ITA,Mugello,2532,"Lowes, Sam",Aprilia Racing Team Gresini,Aprilia,19,0,22,GB,170.7,+50.740
2017,MotoGP,6,ITA,Mugello,2206,"Smith, Bradley",Red Bull KTM Factory Racing,KTM,20,0,38,GB,170.7,+50.897
2017,MotoGP,6,ITA,Mugello,2425,"Crutchlow, Cal",LCR Honda,Honda,-1,0,35,GB,173.1,1 Lap
2017,MotoGP,6,ITA,Mugello,2015,"Pedrosa, Dani",Repsol Honda Team,Honda,-1,0,26,ES,173.1,1 Lap
2017,MotoGP,6,ITA,Mugello,2152,"Espargaro, Aleix",Aprilia Racing Team Gresini,Aprilia,-1,0,41,ES,168.7,8 Laps
2017,MotoGP,6,ITA,Mugello,2218,"Espargaro, Pol",Red Bull KTM Factory Racing,KTM,-1,0,44,ES,171.3,10 Laps
2017,MotoGP,7,CAT,Catalunya,2055,"Dovizioso, Andrea",Ducati Team,Ducati,1,25,4,IT,156.2,44'41.518
2017,MotoGP,7,CAT,Catalunya,2293,"Marquez, Marc",Repsol Honda Team,Honda,2,20,93,ES,156.0,+3.544
2017,MotoGP,7,CAT,Catalunya,2015,"Pedrosa, Dani",Repsol Honda Team,Honda,3,16,26,ES,155.8,+6.774
2017,MotoGP,7,CAT,Catalunya,2058,"Lorenzo, Jorge",Ducati Team,Ducati,4,13,99,ES,155.6,+9.608
2017,MotoGP,7,CAT,Catalunya,2330,"Zarco, Johann",Monster Yamaha Tech 3,Yamaha,5,11,5,FR,155.4,+13.838
2017,MotoGP,7,CAT,Catalunya,2315,"Folger, Jonas",Monster Yamaha Tech 3,Yamaha,6,10,94,DE,155.4,+13.921
2017,MotoGP,7,CAT,Catalunya,2059,"Bautista, Alvaro",Pull&Bear Aspar Team,Ducati,7,9,19,ES,155.2,+16.763
2017,MotoGP,7,CAT,Catalunya,1762,"Rossi, Valentino",Movistar Yamaha MotoGP,Yamaha,8,8,46,IT,155.0,+20.821
2017,MotoGP,7,CAT,Catalunya,2052,"Barbera, Hector",Reale Avintia Racing,Ducati,9,7,8,ES,154.8,+23.952
2017,MotoGP,7,CAT,Catalunya,2428,"Viñales, Maverick",Movistar Yamaha MotoGP,Yamaha,10,6,25,ES,154.8,+24.189
2017,MotoGP,7,CAT,Catalunya,2425,"Crutchlow, Cal",LCR Honda,Honda,11,5,35,GB,154.6,+28.329
2017,MotoGP,7,CAT,Catalunya,2562,"Baz, Loris",Reale Avintia Racing,Ducati,12,4,76,FR,154.3,+33.281
2017,MotoGP,7,CAT,Catalunya,2288,"Redding, Scott",OCTO Pramac Racing,Ducati,13,3,45,GB,154.2,+35.200
2017,MotoGP,7,CAT,Catalunya,2160,"Abraham, Karel",Pull&Bear Aspar Team,Ducati,14,2,17,CZ,153.9,+39.436
2017,MotoGP,7,CAT,Catalunya,2202,"Rabat, Tito","EG 0,0 Marc VDS",Honda,15,1,53,ES,153.8,+40.872
2017,MotoGP,7,CAT,Catalunya,2158,"Iannone, Andrea",Team SUZUKI ECSTAR,Suzuki,16,0,29,IT,153.7,+43.221
2017,MotoGP,7,CAT,Catalunya,1990,"Guintoli, Sylvain",Team SUZUKI ECSTAR,Suzuki,17,0,50,FR,153.6,+44.655
2017,MotoGP,7,CAT,Catalunya,2218,"Espargaro, Pol",Red Bull KTM Factory Racing,KTM,18,0,44,ES,153.4,+48.993
2017,MotoGP,7,CAT,Catalunya,2532,"Lowes, Sam",Aprilia Racing Team Gresini,Aprilia,19,0,22,GB,153.0,+55.492
2017,MotoGP,7,CAT,Catalunya,2464,"Petrucci, Danilo",OCTO Pramac Racing,Ducati,-1,0,9,IT,155.6,2 Laps
2017,MotoGP,7,CAT,Catalunya,2445,"Miller, Jack","EG 0,0 Marc VDS",Honda,-1,0,43,AU,155.7,12 Laps
2017,MotoGP,7,CAT,Catalunya,2152,"Espargaro, Aleix",Aprilia Racing Team Gresini,Aprilia,-1,0,41,ES,155.5,18 Laps
2017,MotoGP,8,NED,Assen,1762,"Rossi, Valentino",Movistar Yamaha MotoGP,Yamaha,1,25,46,IT,169.9,41'41.149
2017,MotoGP,8,NED,Assen,2464,"Petrucci, Danilo",OCTO Pramac Racing,Ducati,2,20,9,IT,169.9,+0.063
2017,MotoGP,8,NED,Assen,2293,"Marquez, Marc",Repsol Honda Team,Honda,3,16,93,ES,169.6,+5.201
2017,MotoGP,8,NED,Assen,2425,"Crutchlow, Cal",LCR Honda,Honda,4,13,35,GB,169.6,+5.243
2017,MotoGP,8,NED,Assen,2055,"Dovizioso, Andrea",Ducati Team,Ducati,5,11,4,IT,169.6,+5.327
2017,MotoGP,8,NED,Assen,2445,"Miller, Jack","EG 0,0 Marc VDS",Honda,6,10,43,AU,168.3,+23.390
2017,MotoGP,8,NED,Assen,2160,"Abraham, Karel",Pull&Bear Aspar Team,Ducati,7,9,17,CZ,167.4,+36.982
2017,MotoGP,8,NED,Assen,2562,"Baz, Loris",Reale Avintia Racing,Ducati,8,8,76,FR,167.4,+37.058
2017,MotoGP,8,NED,Assen,2158,"Iannone, Andrea",Team SUZUKI ECSTAR,Suzuki,9,7,29,IT,167.4,+37.166
2017,MotoGP,8,NED,Assen,2152,"Espargaro, Aleix",Aprilia Racing Team Gresini,Aprilia,10,6,41,ES,165.8,+1'01.929
2017,MotoGP,8,NED,Assen,2218,"Espargaro, Pol",Red Bull KTM Factory Racing,KTM,11,5,44,ES,165.3,+1'09.384
2017,MotoGP,8,NED,Assen,2202,"Rabat, Tito","EG 0,0 Marc VDS",Honda,12,4,53,ES,165.3,+1'10.121
2017,MotoGP,8,NED,Assen,2015,"Pedrosa, Dani",Repsol Honda Team,Honda,13,3,26,ES,165.3,+1'10.344
2017,MotoGP,8,NED,Assen,2330,"Zarco, Johann",Monster Yamaha Tech 3,Yamaha,14,2,5,FR,163.7,+1'35.655
2017,MotoGP,8,NED,Assen,2058,"Lorenzo, Jorge",Ducati Team,Ducati,15,1,99,ES,163.2,1 Lap
2017,MotoGP,8,NED,Assen,2052,"Barbera, Hector",Reale Avintia Racing,Ducati,16,0,8,ES,162.4,1 Lap
2017,MotoGP,8,NED,Assen,2471,"Rins, Alex",Team SUZUKI ECSTAR,Suzuki,17,0,42,ES,162.1,1 Lap
2017,MotoGP,8,NED,Assen,2288,"Redding, Scott",OCTO Pramac Racing,Ducati,-1,0,45,GB,167.7,2 Laps
2017,MotoGP,8,NED,Assen,2059,"Bautista, Alvaro",Pull&Bear Aspar Team,Ducati,-1,0,19,ES,170.8,9 Laps
2017,MotoGP,8,NED,Assen,2206,"Smith, Bradley",Red Bull KTM Factory Racing,KTM,-1,0,38,GB,167.3,13 Laps
2017,MotoGP,8,NED,Assen,2428,"Viñales, Maverick",Movistar Yamaha MotoGP,Yamaha,-1,0,25,ES,170.6,15 Laps
2017,MotoGP,8,NED,Assen,2315,"Folger, Jonas",Monster Yamaha Tech 3,Yamaha,-1,0,94,DE,168.3,17 Laps
2017,MotoGP,8,NED,Assen,2532,"Lowes, Sam",Aprilia Racing Team Gresini,Aprilia,-1,0,22,GB,168.3,18 Laps
2017,MotoGP,9,GER,Sachsenring,2293,"Marquez, Marc",Repsol Honda Team,Honda,1,25,93,ES,161.1,40'59.525
2017,MotoGP,9,GER,Sachsenring,2315,"Folger, Jonas",Monster Yamaha Tech 3,Yamaha,2,20,94,DE,160.9,+3.310
2017,MotoGP,9,GER,Sachsenring,2015,"Pedrosa, Dani",Repsol Honda Team,Honda,3,16,26,ES,160.4,+11.546
2017,MotoGP,9,GER,Sachsenring,2428,"Viñales, Maverick",Movistar Yamaha MotoGP,Yamaha,4,13,25,ES,160.2,+14.253
2017,MotoGP,9,GER,Sachsenring,1762,"Rossi, Valentino",Movistar Yamaha MotoGP,Yamaha,5,11,46,IT,160.2,+14.980
2017,MotoGP,9,GER,Sachsenring,2059,"Bautista, Alvaro",Pull&Bear Aspar Team,Ducati,6,10,19,ES,160.1,+16.534
2017,MotoGP,9,GER,Sachsenring,2152,"Espargaro, Aleix",Aprilia Racing Team Gresini,Aprilia,7,9,41,ES,159.9,+19.736
2017,MotoGP,9,GER,Sachsenring,2055,"Dovizioso, Andrea",Ducati Team,Ducati,8,8,4,IT,159.8,+20.188
2017,MotoGP,9,GER,Sachsenring,2330,"Zarco, Johann",Monster Yamaha Tech 3,Yamaha,9,7,5,FR,159.8,+21.138
2017,MotoGP,9,GER,Sachsenring,2425,"Crutchlow, Cal",LCR Honda,Honda,10,6,35,GB,159.6,+24.210
2017,MotoGP,9,GER,Sachsenring,2058,"Lorenzo, Jorge",Ducati Team,Ducati,11,5,99,ES,159.5,+25.659
2017,MotoGP,9,GER,Sachsenring,2464,"Petrucci, Danilo",OCTO Pramac Racing,Ducati,12,4,9,IT,159.1,+31.540
2017,MotoGP,9,GER,Sachsenring,2218,"Espargaro, Pol",Red Bull KTM Factory Racing,KTM,13,3,44,ES,159.1,+32.179
2017,MotoGP,9,GER,Sachsenring,2206,"Smith, Bradley",Red Bull KTM Factory Racing,KTM,14,2,38,GB,158.8,+36.453
2017,MotoGP,9,GER,Sachsenring,2445,"Miller, Jack","EG 0,0 Marc VDS",Honda,15,1,43,AU,158.7,+37.771
2017,MotoGP,9,GER,Sachsenring,2037,"Kallio, Mika",Red Bull KTM Factory Racing,KTM,16,0,36,FI,158.7,+37.852
2017,MotoGP,9,GER,Sachsenring,2160,"Abraham, Karel",Pull&Bear Aspar Team,Ducati,17,0,17,CZ,158.6,+39.323
2017,MotoGP,9,GER,Sachsenring,2202,"Rabat, Tito","EG 0,0 Marc VDS",Honda,18,0,53,ES,158.5,+41.190
2017,MotoGP,9,GER,Sachsenring,2562,"Baz, Loris",Reale Avintia Racing,Ducati,19,0,76,FR,157.3,+59.850
2017,MotoGP,9,GER,Sachsenring,2288,"Redding, Scott",OCTO Pramac Racing,Ducati,20,0,45,GB,157.2,+1'01.664
2017,MotoGP,9,GER,Sachsenring,2471,"Rins, Alex",Team SUZUKI ECSTAR,Suzuki,21,0,42,ES,157.2,+1'01.695
2017,MotoGP,9,GER,Sachsenring,2158,"Iannone, Andrea",Team SUZUKI ECSTAR,Suzuki,-1,0,29,IT,159.6,6 Laps
2017,MotoGP,9,GER,Sachsenring,2532,"Lowes, Sam",Aprilia Racing Team Gresini,Aprilia,-1,0,22,GB,158.6,18 Laps
2017,MotoGP,9,GER,Sachsenring,2052,"Barbera, Hector",Reale Avintia Racing,Ducati,-1,0,8,ES,,0 Lap
2017,MotoGP,10,CZE,Brno,2293,"Marquez, Marc",Repsol Honda Team,Honda,1,25,93,ES,161.1,44'15.974
2017,MotoGP,10,CZE,Brno,2015,"Pedrosa, Dani",Repsol Honda Team,Honda,2,20,26,ES,160.3,+12.438
2017,MotoGP,10,CZE,Brno,2428,"Viñales, Maverick",Movistar Yamaha MotoGP,Yamaha,3,16,25,ES,160.0,+18.135
2017,MotoGP,10,CZE,Brno,1762,"Rossi, Valentino",Movistar Yamaha MotoGP,Yamaha,4,13,46,IT,159.8,+20.466
2017,MotoGP,10,CZE,Brno,2425,"Crutchlow, Cal",LCR Honda,Honda,5,11,35,GB,159.8,+20.892
2017,MotoGP,10,CZE,Brno,2055,"Dovizioso, Andrea",Ducati Team,Ducati,6,10,4,IT,159.7,+23.259
2017,MotoGP,10,CZE,Brno,2464,"Petrucci, Danilo",OCTO Pramac Racing,Ducati,7,9,9,IT,159.6,+24.079
2017,MotoGP,10,CZE,Brno,2152,"Espargaro, Aleix",Aprilia Racing Team Gresini,Aprilia,8,8,41,ES,159.2,+30.559
2017,MotoGP,10,CZE,Brno,2218,"Espargaro, Pol",Red Bull KTM Factory Racing,KTM,9,7,44,ES,159.2,+30.754
